id;type;name;first_name;second_name;picture_url;producer;country;abv;average_rating;rating_count
4107;tonic;Merchant's Heart Light Tonic Water;;;https://ginventory.reed.be/api/v2/products/4107/picture?type=normal;Lucozade Ribena Suntory;Japan / United Kingdom;;8.3;14
4133;tonic;Distillery 031 Tonic Cordial;;;https://ginventory.reed.be/api/v2/products/4133/picture?type=normal;Distillery 031;South Africa;;;0
4189;tonic;LoneWolf Tonic;;;https://ginventory.reed.be/api/v2/products/4189/picture?type=normal;LoneWolf Distillery / BrewDog;United Kingdom;;9.4;21
4190;tonic;Poachers Classic Tonic - With Irish Thyme;Poachers Classic Tonic;With Irish Thyme;https://ginventory.reed.be/api/v2/products/4190/picture?type=normal;Poachers Drinks Ltd;Ireland;;9.0;20
4191;tonic;Poachers Ginger Ale - With Irish Apple;Poachers Ginger Ale;With Irish Apple;https://ginventory.reed.be/api/v2/products/4191/picture?type=normal;Poachers Drinks Ltd;Ireland;;8.8;7
4199;tonic;Lamb & Watt Original Tonic Water;;;https://ginventory.reed.be/api/v2/products/4199/picture?type=normal;Lamb & Watt;United Kingdom;;9.1;51
4200;tonic;Lamb & Watt Basil Tonic Water;;;https://ginventory.reed.be/api/v2/products/4200/picture?type=normal;Lamb & Watt;United Kingdom;;8.9;60
4201;tonic;Lamb & Watt Hibiscus Tonic Water;;;https://ginventory.reed.be/api/v2/products/4201/picture?type=normal;Lamb & Watt;United Kingdom;;8.8;63
4202;tonic;Lamb & Watt Cucumber Tonic Water;;;https://ginventory.reed.be/api/v2/products/4202/picture?type=normal;Lamb & Watt;United Kingdom;;8.7;41
4214;tonic;Franklin & Sons Original Lemonade;;;https://ginventory.reed.be/api/v2/products/4214/picture?type=normal;Global Brands Ltd.;United Kingdom;;8.5;13
4215;tonic;Barker And Quin Light At Heart Tonic Water;;;https://ginventory.reed.be/api/v2/products/4215/picture?type=normal;Two Green Lemons PTY Ltd.;South Africa;;8.7;18
4264;tonic;John James Goldwater Premium Tonic Water;;;https://ginventory.reed.be/api/v2/products/4264/picture?type=normal;John James Goldwater;Germany;;8.8;8
4268;tonic;GoldBerg Indian Hibiscus Tonic;;;https://ginventory.reed.be/api/v2/products/4268/picture?type=normal;MBG International Premium Brands GmbH;Germany;;8.6;53
4317;tonic;Symmetry Citrus Tonic;;;https://ginventory.reed.be/api/v2/products/4317/picture?type=normal;Geometric Drinks Company;South Africa;;8.7;3
4318;tonic;Symmetry Floral Tonic;;;https://ginventory.reed.be/api/v2/products/4318/picture?type=normal;Geometric Drinks Company;South Africa;;8.6;4
4319;tonic;Symmetry Spice Tonic;;;https://ginventory.reed.be/api/v2/products/4319/picture?type=normal;Geometric Drinks Company;South Africa;;8.5;5
4321;tonic;Flirt Tonic Water;;;https://ginventory.reed.be/api/v2/products/4321/picture?type=normal;Aldi;Germany;;7.7;18
4325;tonic;Rewe Beste Wahl Tonic Water;;;https://ginventory.reed.be/api/v2/products/4325/picture?type=normal;Rewe Beste Wahl;Germany;;7.6;16
4330;tonic;Mile High 69 Herbal Tonic Water;;;https://ginventory.reed.be/api/v2/products/4330/picture?type=normal;Burgunderhof Digestif‘s GmbH;Germany;;9.7;9
4352;tonic;Galvanina Tonica;;;https://ginventory.reed.be/api/v2/products/4352/picture?type=normal;La Galvanina S.p.A.;Italy;;8.2;15
4353;tonic;Spumador Tonica - Limone Femminello del Gargano IGP;Spumador Tonica;Limone Femminello del Gargano IGP;https://ginventory.reed.be/api/v2/products/4353/picture?type=normal;Spumador Spa;Italy;;;0
4355;tonic;Schwarzwald Sprudel Tonic Water;;;https://ginventory.reed.be/api/v2/products/4355/picture?type=normal;Schwarzwald Sprudel GmbH;Germany;;8.7;94
4374;tonic;Cucumis The Sophisticated Lavender;;;https://ginventory.reed.be/api/v2/products/4374/picture?type=normal;Cucumis GmbH;Germany;;8.5;11
4375;tonic;Cucumis The Sophisticated Camomile;;;https://ginventory.reed.be/api/v2/products/4375/picture?type=normal;Cucumis GmbH;Germany;;7.6;3
4376;tonic;Phoenix Organic Premium Tonic Water;;;https://ginventory.reed.be/api/v2/products/4376/picture?type=normal;Phoenix Organics;New Zealand;;9.5;2
4377;tonic;1642 Tonic;;;https://ginventory.reed.be/api/v2/products/4377/picture?type=normal;1642 Sodas;Canada;;7.9;24
4398;tonic;Red Bull Organics Tonic Water;;;https://ginventory.reed.be/api/v2/products/4398/picture?type=normal;Red Bull;Germany;;7.9;112
4466;tonic;Castello Água Tónica;;;https://ginventory.reed.be/api/v2/products/4466/picture?type=normal;Água Castello ;Portugal;;7.7;6
4473;tonic;Thomas Henry Ultimate Grapefruit Lemonade;;;https://ginventory.reed.be/api/v2/products/4473/picture?type=normal;Thomas Henry GmbH & Co. KG;Germany;;9.2;30
4477;tonic;Hany's Fire Tonic - Original;Hany's Fire Tonic;Original;https://ginventory.reed.be/api/v2/products/4477/picture?type=normal;Hany's Harvest Inc.;United States;;;0
4478;tonic;Hany's Fire Tonic - Harvest;Hany's Fire Tonic;Harvest;https://ginventory.reed.be/api/v2/products/4478/picture?type=normal;Hany's Harvest Inc.;United States;;8.4;1
4479;tonic;Hany's Fire Tonic - Nectar;Hany's Fire Tonic;Nectar;https://ginventory.reed.be/api/v2/products/4479/picture?type=normal;Hany's Harvest Inc.;United States;;;0
4480;tonic;Hany's Fire Tonic - Reaper;Hany's Fire Tonic;Reaper;https://ginventory.reed.be/api/v2/products/4480/picture?type=normal;Hany's Harvest Inc.;United States;;;0
4493;tonic;Be Pop Tônica;;;https://ginventory.reed.be/api/v2/products/4493/picture?type=normal;Cervejaria Blondine;Brazil;;7.1;5
4537;tonic;Luscombe Tonic Water;;;https://ginventory.reed.be/api/v2/products/4537/picture?type=normal;Luscombe Drinks;United Kingdom;;8.9;46
4538;tonic;Luscombe Elderflower Tonic Water;;;https://ginventory.reed.be/api/v2/products/4538/picture?type=normal;Luscombe Drinks;United Kingdom;;8.8;20
4539;tonic;Luscombe Grapefruit Tonic Water;;;https://ginventory.reed.be/api/v2/products/4539/picture?type=normal;Luscombe Drinks;United Kingdom;;9.1;27
4540;tonic;Carroll And Co. Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/4540/picture?type=normal;Carroll And Co.;Canada;;;0
4574;tonic;Fitch & Leedes Indian Tonic Suger Free;;;https://ginventory.reed.be/api/v2/products/4574/picture?type=normal;Chill Beverages;South Africa;;9.3;17
4575;tonic;Fitch & Leedes Pink Tonic;;;https://ginventory.reed.be/api/v2/products/4575/picture?type=normal;Chill Beverages;South Africa;;8.7;53
4583;tonic;Schweppes Russchian;;;https://ginventory.reed.be/api/v2/products/4583/picture?type=normal;Dr. Pepper Snapple Group;Switzerland / United States;;8.6;44
4585;tonic;Ekobryggeriet Nordic Tonic Extra Bitter;;;https://ginventory.reed.be/api/v2/products/4585/picture?type=normal;Ekobryggeriet AB;Sweden;;8.0;24
4586;tonic;Ekobryggeriet Nordic Tonic Bitter;;;https://ginventory.reed.be/api/v2/products/4586/picture?type=normal;Ekobryggeriet AB;Sweden;;8.3;46
4587;tonic;Ekobryggeriet Nordic Tonic Elderflower / Fläder;;;https://ginventory.reed.be/api/v2/products/4587/picture?type=normal;Ekobryggeriet AB;Sweden;;8.1;37
4588;tonic;Ekobryggeriet Nordic Tonic Spruce Shoots / Granskott;;;https://ginventory.reed.be/api/v2/products/4588/picture?type=normal;Ekobryggeriet AB;Sweden;;8.7;63
4589;tonic;Ekobryggeriet Nordic Tonic Rhubarb / Rabarber;;;https://ginventory.reed.be/api/v2/products/4589/picture?type=normal;Ekobryggeriet AB;Sweden;;8.5;73
4646;tonic;Distiller's Tonic Dry;;;https://ginventory.reed.be/api/v2/products/4646/picture?type=normal;Distillers Tonic;United Kingdom;;7.6;9
4647;tonic;Distiller's Tonic Original;;;https://ginventory.reed.be/api/v2/products/4647/picture?type=normal;Distillers Tonic;United Kingdom;;7.7;14
4714;tonic;202 Água Tônica De Quinino;;;https://ginventory.reed.be/api/v2/products/4714/picture?type=normal;Beverages Poty Ltda.;Brazil;;7.3;16
4734;tonic;Archibald French Tonic;;;https://ginventory.reed.be/api/v2/products/4734/picture?type=normal;TOFC;France;;8.8;45
4758;tonic;Franklin & Sons Sicilian Lemon Tonic Water;;;https://ginventory.reed.be/api/v2/products/4758/picture?type=normal;Global Brands Ltd.;United Kingdom;;9.3;39
4763;tonic;Sekforde Bespoke Botanical Mixer For Gin;;;https://ginventory.reed.be/api/v2/products/4763/picture?type=normal;Sekforde Drinks;United Kingdom;;8.2;9
4778;tonic;The Great Jamaican Ginger Beer Co. - Spicy Ginger Beer;The Great Jamaican Ginger Beer Co.;Spicy Ginger Beer;https://ginventory.reed.be/api/v2/products/4778/picture?type=normal;The Great Jamaican Ginger Beer Co.;Canada;;7.3;2
4791;tonic;MG Tonica;;;https://ginventory.reed.be/api/v2/products/4791/picture?type=normal;MG Tonica;Spain;;8.7;12
4796;tonic;Fentimans Ginger Beer;;;https://ginventory.reed.be/api/v2/products/4796/picture?type=normal;Fentimans Ltd.;United Kingdom;;8.4;29
4870;tonic;Impérial Tonic;;;https://ginventory.reed.be/api/v2/products/4870/picture?type=normal;Groupe Castel;Gabon;;7.0;1
4878;tonic;Tyrol Tonic;;;https://ginventory.reed.be/api/v2/products/4878/picture?type=normal;Drinkfabrik GmbH;Italy;;8.8;19
4881;tonic;Double Dutch Cranberry;;;https://ginventory.reed.be/api/v2/products/4881/picture?type=normal;Double Dutch Drinks;United Kingdom / Netherlands;;8.5;67
4954;tonic;1642 Ginger;;;https://ginventory.reed.be/api/v2/products/4954/picture?type=normal;1642 Sodas;Canada;;6.5;11
4986;tonic;Inginius Tailored Tonic Citrus Sweet - For Sweeter Gins;Inginius Tailored Tonic Citrus Sweet;For Sweeter Gins;https://ginventory.reed.be/api/v2/products/4986/picture?type=normal;Inginius Drinks;United Kingdom;;8.5;6
4987;tonic;Inginius Tailored Tonic Classic - For Dry Gins;Inginius Tailored Tonic Classic;For Dry Gins;https://ginventory.reed.be/api/v2/products/4987/picture?type=normal;Inginius Drinks;United Kingdom;;8.3;6
4991;tonic;Bon Accord Light & Natural Tonic Water;;;https://ginventory.reed.be/api/v2/products/4991/picture?type=normal;Bon Accord;United Kingdom;;9.0;7
4993;tonic;Folkington’s English Garden Tonic Water;;;https://ginventory.reed.be/api/v2/products/4993/picture?type=normal;Metro Drinks Ltd.;United Kingdom;;9.0;17
4999;tonic;Kingsley Tonic Water - Premium Mixer;Kingsley Tonic Water;Premium Mixer;https://ginventory.reed.be/api/v2/products/4999/picture?type=normal;Kingsley Beverages;South Africa;;8.2;4
5110;tonic;Split Tree Cocktail Co. Tonic No.3;;;https://ginventory.reed.be/api/v2/products/5110/picture?type=normal;Split Tree Cocktail Co.;Canada;;10.0;1
5146;tonic;StrangeLove Tonic No. 8;;;https://ginventory.reed.be/api/v2/products/5146/picture?type=normal;StrangeLove Vitamin Co;Australia;;8.9;20
5149;tonic;Sou Exotic Indian Tonic Water - Indian Gold;Sou Exotic Indian Tonic Water;Indian Gold;https://ginventory.reed.be/api/v2/products/5149/picture?type=normal;Aguas Minerales De Firgas S.A.;Spain;;8.0;1
5150;tonic;Sou Floral Botanicals Tonic Water - Indian Pink;Sou Floral Botanicals Tonic Water;Indian Pink;https://ginventory.reed.be/api/v2/products/5150/picture?type=normal;Aguas Minerales De Firgas S.A.;Spain;;8.3;2
5152;tonic;Chiurazzi Aqua Tonica;;;https://ginventory.reed.be/api/v2/products/5152/picture?type=normal;Chiurazzi Drink;Italy;;;0
5153;tonic;Chiurazzi Premium Tonic - I'm Tonic To Your Gin;Chiurazzi Premium Tonic;I'm Tonic To Your Gin;https://ginventory.reed.be/api/v2/products/5153/picture?type=normal;Chiurazzi Drink;Italy;;;0
5199;tonic;Schweppes Signature Collection Crisp Tonic Water - (Also known as Schweppes 1783 Crisp Tonic Water);Schweppes Signature Collection Crisp Tonic Water;(Also known as Schweppes 1783 Crisp Tonic Water);https://ginventory.reed.be/api/v2/products/5199/picture?type=normal;Dr. Pepper Snapple Group;United States / Switzerland;;8.8;69
5200;tonic;Schweppes Signature Collection Cucumber Tonic Water - (Also known as Schweppes 1783 Cucumber Tonic Water);Schweppes Signature Collection Cucumber Tonic Water;(Also known as Schweppes 1783 Cucumber Tonic Water);https://ginventory.reed.be/api/v2/products/5200/picture?type=normal;Dr. Pepper Snapple Group;Switzerland / United States;;9.0;48
5201;tonic;Schweppes Signature Collection Light Tonic Water - (Also known as Schweppes 1783 Light Tonic Water);Schweppes Signature Collection Light Tonic Water;(Also known as Schweppes 1783 Light Tonic Water);https://ginventory.reed.be/api/v2/products/5201/picture?type=normal;Dr. Pepper Snapple Group;Switzerland / United States;;8.7;51
5202;tonic;Schweppes Signature Collection Salty Lemon Tonic Water - (Also known as Schweppes 1783 Salty Lemon Tonic Water);Schweppes Signature Collection Salty Lemon Tonic Water;(Also known as Schweppes 1783 Salty Lemon Tonic Water);https://ginventory.reed.be/api/v2/products/5202/picture?type=normal;Dr. Pepper Snapple Group;Switzerland / United States;;8.8;36
5203;tonic;Schweppes Signature Collection Golden Ginger Ale - (Also known as Schweppes 1783 Golden Ginger Ale);Schweppes Signature Collection Golden Ginger Ale;(Also known as Schweppes 1783 Golden Ginger Ale);https://ginventory.reed.be/api/v2/products/5203/picture?type=normal;Dr. Pepper Snapple Group;Switzerland / United States;;9.2;25
5207;tonic;Fentimans Mediterranean Orange Tonic Water;;;https://ginventory.reed.be/api/v2/products/5207/picture?type=normal;Fentimans Ltd.;United Kingdom;;8.8;92
5208;tonic;Double Dutch Spices & Oakwood - Limited Edition;Double Dutch Spices & Oakwood;Limited Edition;https://ginventory.reed.be/api/v2/products/5208/picture?type=normal;Double Dutch Drinks;United Kingdom;;9.1;23
5222;tonic;Fentimans Connoisseurs Tonic Water;;;https://ginventory.reed.be/api/v2/products/5222/picture?type=normal;Fentimans Ltd.;United Kingdom;;8.5;150
5239;tonic;Mosgaard Ginger Syrup;;;https://ginventory.reed.be/api/v2/products/5239/picture?type=normal;Mosgaard Whisky ApS;Denmark;;8.7;3
5247;tonic;La French Tonic Water;;;https://ginventory.reed.be/api/v2/products/5247/picture?type=normal;La French;France;;7.7;14
5265;tonic;Gin Heroes Traditional Tonic Water;;;https://ginventory.reed.be/api/v2/products/5265/picture?type=normal;Gin Heroes;Denmark;;8.0;6
5266;tonic;Oh Deer Classic Tonic;;;https://ginventory.reed.be/api/v2/products/5266/picture?type=normal;Oh Deer Tonic Aps;Denmark;;8.4;31
5374;tonic;Barker And Quin Hibiscus Tonic Water;;;https://ginventory.reed.be/api/v2/products/5374/picture?type=normal;Two Green Lemons PTY Ltd.;South Africa;;9.1;20
5406;tonic;Lamb & Watt Ginger Ale;;;https://ginventory.reed.be/api/v2/products/5406/picture?type=normal;Lamb & Watt;United Kingdom;;9.2;4
5415;tonic;Marlish English Tonic Water;;;https://ginventory.reed.be/api/v2/products/5415/picture?type=normal;Marlish;United Kingdom;;9.2;5
5416;tonic;Marlish Raspberry Tonic Water;;;https://ginventory.reed.be/api/v2/products/5416/picture?type=normal;Marlish;United Kingdom;;7.3;3
5417;tonic;Marlish Ginger Ale;;;https://ginventory.reed.be/api/v2/products/5417/picture?type=normal;Marlish;United Kingdom;;10.0;1
5418;tonic;Marlish Distiller's Choice Tonic Water;;;https://ginventory.reed.be/api/v2/products/5418/picture?type=normal;Marlish;United Kingdom;;9.7;3
5436;tonic;Aqua Monaco Ginger Monaco;;;https://ginventory.reed.be/api/v2/products/5436/picture?type=normal;Aqua Monaco GmbH;Germany;;9.6;17
5447;tonic;Mosquito Pink Rose Tonic Water;;;https://ginventory.reed.be/api/v2/products/5447/picture?type=normal;Stofberg Family Vineyards;South Africa;;8.8;1
5448;tonic;Mosquito Indian Blue Tonic Water;;;https://ginventory.reed.be/api/v2/products/5448/picture?type=normal;Stofberg Family Vineyards;South Africa;;;0
5461;tonic;Primrose Hill Premium Natural Mixers Light Tonic Water;;;https://ginventory.reed.be/api/v2/products/5461/picture?type=normal;Primrose Hill;United Kingdom;;;0
5462;tonic;Primrose Hill Premium Natural Mixers Classic Tonic Water;;;https://ginventory.reed.be/api/v2/products/5462/picture?type=normal;Primrose Hill;United Kingdom;;9.0;1
5463;tonic;Primrose Hill Premium Natural Mixers Cucumber Tonic Water;;;https://ginventory.reed.be/api/v2/products/5463/picture?type=normal;Primrose Hill;United Kingdom;;7.8;2
5464;tonic;Primrose Hill Premium Natural Mixers Pink Grapefruit Tonic Water;;;https://ginventory.reed.be/api/v2/products/5464/picture?type=normal;Primrose Hill;United Kingdom;;8.3;3
5525;tonic;Pink House Alchemy Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5525/picture?type=normal;Pink House Alchemy;United States;;10.0;2
5526;tonic;Bootblack Brand Classic Citrus Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5526/picture?type=normal;Bootblack Brand;United States;;;0
5527;tonic;Top Note Indian Tonic Water;;;https://ginventory.reed.be/api/v2/products/5527/picture?type=normal;La Pavia Beverage LLC;United States;;;0
5528;tonic;Top Note Indian Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5528/picture?type=normal;La Pavia Beverage LLC;United States;;;0
5529;tonic;Top Note Gentian Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5529/picture?type=normal;La Pavia Beverage LLC;United States;;;0
5530;tonic;More Good Spring Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5530/picture?type=normal;Drink More Good;United States;;;0
5531;tonic;Liber & Co Premium Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5531/picture?type=normal;Liber & Co.;Australia;;;0
5532;tonic;Panache Tonique Rustique;;;https://ginventory.reed.be/api/v2/products/5532/picture?type=normal;Panache;France;;7.5;1
5533;tonic;Jeffrey's Not So Plain Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5533/picture?type=normal;Jeffrey's Tonic Ltd.;United Kingdom;;;0
5534;tonic;Jeffrey's Original Recipe Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5534/picture?type=normal;Jeffrey's Tonic Ltd.;United Kingdom;;;0
5535;tonic;Jeffrey's Lime, Galangal & Orange Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5535/picture?type=normal;Jeffrey's Tonic Ltd.;United Kingdom;;;0
5536;tonic;Jeffrey's Yarrow, Rosehip & Elderflower Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5536/picture?type=normal;Jeffrey's Tonic Ltd.;United Kingdom;;10.0;1
5545;tonic;Gascoigne's Pomegranate Yorkshire Tonic Water;;;https://ginventory.reed.be/api/v2/products/5545/picture?type=normal;Haworth Steam Brewery;United Kingdom;;8.0;2
5546;tonic;Gascoigne's Grapefruit & Orange Yorkshire Tonic Water;;;https://ginventory.reed.be/api/v2/products/5546/picture?type=normal;Haworth Steam Brewery;United Kingdom;;8.7;3
5547;tonic;Gascoigne's English Cucumber Yorkshire Tonic Water;;;https://ginventory.reed.be/api/v2/products/5547/picture?type=normal;Haworth Steam Brewery;United Kingdom;;8.8;4
5548;tonic;Gascoigne's Marmalade Yorkshire Tonic Water;;;https://ginventory.reed.be/api/v2/products/5548/picture?type=normal;Haworth Steam Brewery;United Kingdom;;8.7;4
5700;tonic;Schweppes Premium Mixer Matcha Tonic;;;https://ginventory.reed.be/api/v2/products/5700/picture?type=normal;Dr. Pepper Snapple Group;Switzerland / United States;;8.4;66
5702;tonic;Riverside Original Tonic Water;;;https://ginventory.reed.be/api/v2/products/5702/picture?type=normal;Riverside Premium Mixers;Spain;;9.5;13
5704;tonic;Fever Tree Spiced Orange Ginger Ale;;;https://ginventory.reed.be/api/v2/products/5704/picture?type=normal;Fevertree Ltd.;United Kingdom;;9.4;32
5705;tonic;Fever Tree Smokey Ginger Ale;;;https://ginventory.reed.be/api/v2/products/5705/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.4;16
5721;tonic;Blackhorse Ginger Berry;;;https://ginventory.reed.be/api/v2/products/5721/picture?type=normal;Black Horse Distillery;South Africa;;8.7;1
5769;tonic;Thomas Henry Mystic Mango Lemonade;;;https://ginventory.reed.be/api/v2/products/5769/picture?type=normal;Thomas Henry GmbH & Co. KG;Germany;;9.2;32
5777;tonic;Svami Grapefruit Tonic Water;;;https://ginventory.reed.be/api/v2/products/5777/picture?type=normal;Svami Drinks;India;;9.1;9
5778;tonic;Svami Cucumber Tonic Water;;;https://ginventory.reed.be/api/v2/products/5778/picture?type=normal;Svami Drinks;India;;9.1;9
5779;tonic;Svami Indian Tonic Water;;;https://ginventory.reed.be/api/v2/products/5779/picture?type=normal;Svami Drinks;India;;9.0;10
5793;tonic;StrangeLove Ginger Beer;;;https://ginventory.reed.be/api/v2/products/5793/picture?type=normal;StrangeLove Vitamin Co;Australia;;10.0;1
5857;tonic;Glashäger Tonic Water;;;https://ginventory.reed.be/api/v2/products/5857/picture?type=normal;Glashäger Brunnen GmbH;Germany;;7.8;3
5861;tonic;Fever Tree Premium Lemonade;;;https://ginventory.reed.be/api/v2/products/5861/picture?type=normal;Fevertree Ltd.;United Kingdom;;9.2;19
5869;tonic;Lamb & Watt Naturally Light Tonic Water;;;https://ginventory.reed.be/api/v2/products/5869/picture?type=normal;Lamb & Watt;United Kingdom;;9.2;19
5884;tonic;T. Dean Tonic Syrup;;;https://ginventory.reed.be/api/v2/products/5884/picture?type=normal;Union Distilling LLC;United States;;;0
5901;tonic;Just The Tonic - Scottish Tonic Water;Just The Tonic;Scottish Tonic Water;https://ginventory.reed.be/api/v2/products/5901/picture?type=normal;Just The Tonic;United Kingdom;;9.8;8
5944;tonic;Lixir Classic Indian Tonic Water;;;https://ginventory.reed.be/api/v2/products/5944/picture?type=normal;Lixir Tonic;United Kingdom;;9.0;13
5945;tonic;Lixir Refreshingly Light Tonic Water;;;https://ginventory.reed.be/api/v2/products/5945/picture?type=normal;Lixir Tonic;United Kingdom;;8.4;10
5946;tonic;Lixir Rhubarb & Ginger Tonic Water;;;https://ginventory.reed.be/api/v2/products/5946/picture?type=normal;Lixir Tonic;United Kingdom;;8.7;15
5947;tonic;Lixir Elderflower & Lemon Tonic Water;;;https://ginventory.reed.be/api/v2/products/5947/picture?type=normal;Lixir Tonic;United Kingdom;;9.0;14
5948;tonic;Lixir Blood Orange & Cinnamon Tonic Water;;;https://ginventory.reed.be/api/v2/products/5948/picture?type=normal;Lixir Tonic;United Kingdom;;8.6;12
5952;tonic;Le Tribute Ginger Beer;;;https://ginventory.reed.be/api/v2/products/5952/picture?type=normal;MG Destilerías;Spain;;9.3;14
5953;tonic;Le Tribute Ginger Ale;;;https://ginventory.reed.be/api/v2/products/5953/picture?type=normal;MG Destilerías;Spain;;9.6;12
5996;tonic;Franklin & Sons Rosemary Tonic Water With Black Olive;;;https://ginventory.reed.be/api/v2/products/5996/picture?type=normal;Global Brands Ltd.;United Kingdom;;8.6;36
5997;tonic;Franklin & Sons Pink Grapefruit Tonic Water With Bergamot;;;https://ginventory.reed.be/api/v2/products/5997/picture?type=normal;Global Brands Ltd.;United Kingdom;;9.2;27
5998;tonic;Franklin & Sons Rhubarb Tonic Water With Hibiscus;;;https://ginventory.reed.be/api/v2/products/5998/picture?type=normal;Global Brands Ltd.;United Kingdom;;8.8;29
5999;tonic;Franklin & Sons Elderflower Tonic Water With Cucumber;;;https://ginventory.reed.be/api/v2/products/5999/picture?type=normal;Global Brands Ltd.;United Kingdom;;8.6;26
6068;tonic;Ginlos Tonic Water;;;https://ginventory.reed.be/api/v2/products/6068/picture?type=normal;Moordestillerie;Germany;;8.9;11
6069;tonic;Black Forest Ginger Tonic Water Classic;;;https://ginventory.reed.be/api/v2/products/6069/picture?type=normal;Black Forest Ginger;Germany;;9.5;2
6070;tonic;Black Forest Ginger Intense;;;https://ginventory.reed.be/api/v2/products/6070/picture?type=normal;Black Forest Ginger;Germany;;9.2;2
6071;tonic;Black Forest Ginger Bold;;;https://ginventory.reed.be/api/v2/products/6071/picture?type=normal;Black Forest Ginger;Germany;;9.0;1
6086;tonic;Barker And Quin Honeybush Orange Tonic Water;;;https://ginventory.reed.be/api/v2/products/6086/picture?type=normal;Two Green Lemons PTY Ltd.;South Africa;;9.3;14
6087;tonic;Barker And Quin Marula Tonic Water;;;https://ginventory.reed.be/api/v2/products/6087/picture?type=normal;Two Green Lemons PTY Ltd.;South Africa;;9.2;21
6101;tonic;Buzbee's Premium Indian Tonic Water;;;https://ginventory.reed.be/api/v2/products/6101/picture?type=normal;Buzbee's Beverages;United Kingdom;;8.6;4
6102;tonic;Buzbee's Premium Light Tonic Water;;;https://ginventory.reed.be/api/v2/products/6102/picture?type=normal;Buzbee's Beverages;United Kingdom;;8.0;4
6103;tonic;Buzbee's Premium Ginger Ale;;;https://ginventory.reed.be/api/v2/products/6103/picture?type=normal;Buzbee's Beverages;United Kingdom;;9.1;2
6104;tonic;Buzbee's Premium Elderflower Tonic Water;;;https://ginventory.reed.be/api/v2/products/6104/picture?type=normal;Buzbee's Beverages;United Kingdom;;8.6;4
6105;tonic;Buzbee's Premium Passion Fruit Tonic Water;;;https://ginventory.reed.be/api/v2/products/6105/picture?type=normal;Buzbee's Beverages;United Kingdom;;8.8;4
6106;tonic;Buzbee's Premium Pink Grapefruit Tonic Water;;;https://ginventory.reed.be/api/v2/products/6106/picture?type=normal;Buzbee's Beverages;United Kingdom;;8.0;2
6107;tonic;Buzbee's Premium Rhubarb Tonic Water;;;https://ginventory.reed.be/api/v2/products/6107/picture?type=normal;Buzbee's Beverages;United Kingdom;;9.0;4
6108;tonic;Buzbee's Premium Mediterranean Tonic Water;;;https://ginventory.reed.be/api/v2/products/6108/picture?type=normal;Buzbee's Beverages;United Kingdom;;8.7;2
6115;tonic;Llanllyr Source Fiery Ginger Beer;;;https://ginventory.reed.be/api/v2/products/6115/picture?type=normal;Llanllyr Water Co.;United Kingdom;;9.2;3
6116;tonic;Llanllyr Source Ginger Beer;;;https://ginventory.reed.be/api/v2/products/6116/picture?type=normal;Llanllyr Water Co.;United Kingdom;;10.0;2
6121;tonic;Artisan Drinks Co. Classic London Tonic;;;https://ginventory.reed.be/api/v2/products/6121/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;8.7;29
6122;tonic;Artisan Drinks Co. Skinny London Tonic;;;https://ginventory.reed.be/api/v2/products/6122/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;8.6;14
6123;tonic;Artisan Drinks Co. Violet Blossom Tonic;;;https://ginventory.reed.be/api/v2/products/6123/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;8.9;29
6194;tonic;Capi Native Tonic;;;https://ginventory.reed.be/api/v2/products/6194/picture?type=normal;Capi;Australia;;9.0;6
6205;tonic;Fïnley Sea Salt Lemon Tonic;;;https://ginventory.reed.be/api/v2/products/6205/picture?type=normal;The Coca-Cola Co.;United States;;7.0;1
6207;tonic;Fïnley Ginger Ale;;;https://ginventory.reed.be/api/v2/products/6207/picture?type=normal;The Coca-Cola Co.;United States;;8.1;3
6208;tonic;Fïnley Tonic Water;;;https://ginventory.reed.be/api/v2/products/6208/picture?type=normal;The Coca-Cola Co.;United States;;8.1;13
6250;tonic;Cushiedoos Premium Tonic;;;https://ginventory.reed.be/api/v2/products/6250/picture?type=normal;Drink Better Ltd;United Kingdom;;9.5;12
6280;tonic;Walter Gregor's Tonic Water - Scottish Raspberry;Walter Gregor's Tonic Water;Scottish Raspberry;https://ginventory.reed.be/api/v2/products/6280/picture?type=normal;Summerhouse Drinks;United Kingdom;;9.0;6
6281;tonic;Walter Gregor's Tonic Water - Mint & Cucumber;Walter Gregor's Tonic Water;Mint & Cucumber;https://ginventory.reed.be/api/v2/products/6281/picture?type=normal;Summerhouse Drinks;United Kingdom;;9.1;4
